id,name,entity_type,summary,aliases,operator,base_geography_kind,base_geography_code,countries_covered,stages,focuses,official_website,founder_route,sources,verified_on,source_profile,dataset_version,dataset_date,license
fund:accion-ventures,Accion Ventures,fund,Accion Ventures is an Accion Impact Management early-stage investment strategy with recurring startup investments and verified access to founders in Brazil.,"[""Accion Venture Lab""]",Accion Impact Management,country,US,"[""BR"",""NOT_DISCLOSED""]","[""not_disclosed""]","[""not_disclosed""]",https://www.accion.org/how-we-work/investment-strategies/accion-impact-management/accion-ventures/,https://www.accion.org/how-we-work/investment-strategies/accion-impact-management/accion-ventures/,"[{""kind"":""official_application"",""title"":""Accion Ventures strategy and pitch route"",""url"":""https://www.accion.org/how-we-work/investment-strategies/accion-impact-management/accion-ventures/""},{""kind"":""official_website"",""title"":""Accion and Accion Impact Management contact page"",""url"":""https://www.accion.org/contact/""},{""kind"":""official_activity"",""title"":""BackChannel seed round"",""url"":""https://www.accion.org/news/backchannel-raises-4-75-million-in-seed-round-to-reduce-textile-waste-in-brazil/""}]",2026-07-30,funds/multi-country/accion-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:ace-ventures,ACE Ventures,fund,ACE Ventures is an investment organization focused on Technology in Brazil.,[],,country,BR,"[""BR""]","[""seed"",""series_a""]","[""technology""]",https://aceventures.com.br/,https://aceventures.com.br/contato-2/,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://aceventures.com.br/venture-capital/portfolio/""},{""kind"":""official_application"",""title"":""Contact or application page"",""url"":""https://aceventures.com.br/contato-2/""}]",2026-07-26,funds/brazil/ace-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:acolab-ventures,Açolab Ventures,fund,Açolab Ventures is ArcelorMittal Brasil's corporate venture capital vehicle for startups that can strengthen the steel value chain.,[],,region,LATAM,"[""LATAM""]","[""not_disclosed""]","[""steel"",""construction"",""industrial_productivity"",""logistics"",""digitalization"",""sustainability""]",https://brasil.arcelormittal.com/sustentabilidade-inovacao/inovacao/acolab,,"[{""kind"":""official_website"",""title"":""Açolab and Açolab Ventures"",""url"":""https://brasil.arcelormittal.com/sustentabilidade-inovacao/inovacao/acolab""}]",2026-07-27,funds/regional/acolab-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:actions-capital-k50-ventures,Actions Capital (ex-K50 Ventures),fund,Actions Capital (ex-K50 Ventures) is an investment organization focused on Technology in Latin America.,"[""K50 Ventures""]",,region,LATAM,"[""LATAM""]","[""pre_seed"",""seed""]","[""technology""]",https://www.actions.capital/,,"[{""kind"":""official_website"",""title"":""Fund website"",""url"":""https://www.actions.capital/""}]",2026-07-26,funds/regional/actions-capital-k50-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:adn-vc,ADN.VC,fund,ADN.VC is a United States-based venture capital firm investing in early-stage fintech and proptech startups across Latin America.,[],,global,GLOBAL,"[""AR"",""CL"",""CO"",""LATAM"",""MX"",""PE""]","[""pre_seed"",""seed""]","[""fintech"",""proptech"",""contech""]",https://adn.vc/,https://adn.vc/,"[{""kind"":""official_application"",""title"":""Investment thesis and pitch channel"",""url"":""https://adn.vc/""},{""kind"":""official_portfolio"",""title"":""Official portfolio"",""url"":""https://adn.vc/portafolio/""},{""kind"":""official_website"",""title"":""Fund I overview"",""url"":""https://adn.vc/%F0%9F%A7%AC-adn-vc-newsletter-015/""}]",2026-07-27,funds/multi-country/adn.vc.md,2026-07-27,2026-07-27,CC0-1.0
fund:ahead-ventures,Ahead Ventures,fund,Ahead Ventures is a Brazilian corporate venture capital manager that structures and operates investment programs for corporations.,[],,country,BR,"[""BR""]","[""seed"",""series_a""]","[""sectors_aligned_with_each_corporate_client_s_strategic_thesis""]",https://aheadventures.com.br/,,"[{""kind"":""official_website"",""title"":""Ahead Ventures website"",""url"":""https://aheadventures.com.br/""},{""kind"":""official_website"",""title"":""Clients and active mandates"",""url"":""https://aheadventures.com.br/clientes/""}]",2026-07-27,funds/brazil/ahead-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:alaya-capital,Alaya Capital,fund,Alaya Capital is an early-stage venture capital firm investing in Latin American technology teams with regional and global growth ambitions.,[],,region,LATAM,"[""LATAM""]","[""seed"",""series_a""]","[""digital_transformation""]",https://alaya-capital.com/,https://alaya-capital.com/apply-old/,"[{""kind"":""official_application"",""title"":""Alaya investment thesis and application"",""url"":""https://alaya-capital.com/apply-old/""},{""kind"":""official_portfolio"",""title"":""Official portfolio"",""url"":""https://alaya-capital.com/portfolio/""},{""kind"":""official_website"",""title"":""Alaya website"",""url"":""https://alaya-capital.com/""}]",2026-07-25,funds/regional/alaya-capital.md,2026-07-27,2026-07-27,CC0-1.0
fund:alexia-ventures,Alexia Ventures,fund,Alexia Ventures is an investment organization focused on Intelligent software and applied AI in Latin America.,[],,global,GLOBAL,"[""LATAM""]","[""seed"",""series_a""]","[""intelligent_software"",""applied_ai""]",https://www.alexia.vc/,,"[{""kind"":""official_website"",""title"":""Fund website"",""url"":""https://www.alexia.vc/""}]",2026-07-26,funds/multi-country/alexia-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:alina-vc,Alina VC,fund,Alina VC is an Argentina-based venture capital firm investing in early-stage Future of Work startups across Latin America.,[],,region,LATAM,"[""LATAM""]","[""not_disclosed""]","[""future_of_work_technology""]",https://alina.vc/,https://alina.vc/,"[{""kind"":""official_application"",""title"":""Investment thesis, portfolio, and application"",""url"":""https://alina.vc/""}]",2026-07-27,funds/regional/alina-vc.md,2026-07-27,2026-07-27,CC0-1.0
fund:alive-ventures,ALIVE Ventures,fund,"ALIVE Ventures is an investment organization focused on Impact technology and economic inclusion in Colombia, Peru, and Latin America.",[],,region,LATAM,"[""CO"",""LATAM"",""PE""]","[""seed"",""series_a""]","[""impact_technology"",""economic_inclusion""]",https://www.alive-ventures.com/,,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://www.alive-ventures.com/#Portfolio""},{""kind"":""official_website"",""title"":""Fund website"",""url"":""https://www.alive-ventures.com/""},{""kind"":""official_thesis"",""title"":""About or investment thesis"",""url"":""https://www.alive-ventures.com/about""},{""kind"":""official_website"",""title"":""Fund website"",""url"":""https://www.alive-ventures.com/post/alive-invests-in-aviva-to-expand-credit-access-for-underserved-micro-entrepreneurs-across-mexico""}]",2026-07-26,funds/regional/alive-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:amaz,AMAZ,fund,AMAZ is an impact accelerator and investor dedicated to businesses that create positive outcomes for the Amazon forest and its communities.,[],,country,BR,"[""NOT_DISCLOSED""]","[""not_disclosed""]","[""amazon_bioeconomy"",""forest_conservation"",""climate"",""local_income_generation""]",https://amaz.org.br/,,"[{""kind"":""official_portfolio"",""title"":""AMAZ homepage and current portfolio highlights"",""url"":""https://amaz.org.br/""},{""kind"":""official_portfolio"",""title"":""Official portfolio"",""url"":""https://amaz.org.br/portfolio/""},{""kind"":""official_website"",""title"":""2025 business call and investment terms"",""url"":""https://amaz.org.br/2025/02/26/amaz-abre-inscricoes-para-a-chamada-de-negocios-2025-e-celebra-cinco-anos-de-impacto-na-amazonia/""},{""kind"":""official_website"",""title"":""AmidoMato investment and first-fund close"",""url"":""https://amaz.org.br/2026/07/01/amidomato-entra-para-o-portfolio-da-amaz-com-solucao-inovadora-para-a-cadeia-do-babacu/""},{""kind"":""official_activity"",""title"":""AMAZ structure and recent activity"",""url"":""https://amaz.org.br/2026/07/07/amaz-destaca-financiamento-e-apoio-integrado-a-sociobioeconomia-na-semana-do-clima-da-amazonia/""}]",2026-07-27,funds/brazil/amaz.md,2026-07-27,2026-07-27,CC0-1.0
fund:amplifica-capital,Amplifica Capital,fund,"Amplifica Capital is an investment organization focused on Inclusion, digital access, and climate technology in Latin America.",[],,region,LATAM,"[""LATAM""]","[""pre_seed"",""seed"",""series_a""]","[""inclusion"",""digital_access"",""climate_technology""]",https://www.amplifica.capital/,https://www.amplifica.capital/en/contact,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://www.amplifica.capital/en/portfolio""},{""kind"":""official_thesis"",""title"":""About or investment thesis"",""url"":""https://www.amplifica.capital/en/aboutus""},{""kind"":""official_website"",""title"":""Fund website"",""url"":""https://www.amplifica.capital/en/funding""},{""kind"":""official_application"",""title"":""Contact or application page"",""url"":""https://www.amplifica.capital/en/contact""}]",2026-07-26,funds/regional/amplifica-capital.md,2026-07-27,2026-07-27,CC0-1.0
fund:angel-ventures,Angel Ventures,fund,"Angel Ventures is an investment organization focused on Technology, sector agnostic in Latin America.",[],,region,LATAM,"[""LATAM""]","[""not_disclosed""]","[""technology"",""sector_agnostic""]",https://www.angelventures.vc/,,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://www.angelventures.vc/portfolio""}]",2026-07-26,funds/regional/angel-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:antler,Antler,fund,"Antler is a Singapore-based venture capital firm with a permanent Brazil operation, direct startup investments, and an open founder application route.",[],,country,SG,"[""BR"",""NOT_DISCLOSED""]","[""not_disclosed""]","[""not_disclosed""]",https://www.antler.co/,https://www.antler.co/location/brazil,"[{""kind"":""official_application"",""title"":""Antler in Brazil"",""url"":""https://www.antler.co/location/brazil""},{""kind"":""official_website"",""title"":""Antler in Singapore"",""url"":""https://www.antler.co/location/singapore""},{""kind"":""secondary"",""title"":""BNDES announcement for Antler Brasil I"",""url"":""https://agenciadenoticias.bndes.gov.br/bndes/BNDES-e-Finep-anunciam-edital-de-fundo-para-startups-com-capital-de-R%24-250-mi-e-investimento-em-fundo-da-Antler/""}]",2026-07-30,funds/multi-country/antler.md,2026-07-27,2026-07-27,CC0-1.0
fund:arapy,Arapy,fund,Arapy is an impact investment vehicle managed by Fundepar for innovative Brazilian businesses addressing the United Nations Sustainable Development Goals.,[],,country,BR,"[""BR""]","[""not_disclosed""]","[""positive_social"",""environmental_impact_aligned_with_the_un_sustainable_development_goals""]",https://fundepar.com.br/fundos-e-programas/arapy/,https://fundepar.com.br/formulario-de-inscricao-arapy/,"[{""kind"":""official_application"",""title"":""Arapy program and application criteria"",""url"":""https://fundepar.com.br/fundos-e-programas/arapy/""},{""kind"":""official_application"",""title"":""Official application form"",""url"":""https://fundepar.com.br/formulario-de-inscricao-arapy/""},{""kind"":""secondary"",""title"":""Fundep update on Arapy's first investment"",""url"":""https://www.fundep.ufmg.br/noticias/315""}]",2026-07-27,funds/brazil/arapy.md,2026-07-27,2026-07-27,CC0-1.0
fund:astella,Astella,fund,"Astella is an investment organization focused on Technology, sector agnostic in Brazil.",[],,country,BR,"[""BR""]","[""pre_seed"",""seed"",""series_a""]","[""technology"",""sector_agnostic""]",https://www.astella.com.br/,https://www.astella.com.br/en/pt/contact,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://www.astella.com.br/en/pt/portfolio""},{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://www.astella.com.br/en/astella-portfolio""},{""kind"":""official_thesis"",""title"":""About or investment thesis"",""url"":""https://www.astella.com.br/en/pt/about""},{""kind"":""official_application"",""title"":""Contact or application page"",""url"":""https://www.astella.com.br/en/pt/contact""}]",2026-07-26,funds/brazil/astella.md,2026-07-27,2026-07-27,CC0-1.0
fund:avalancha-ventures,Avalancha Ventures,fund,Avalancha Ventures is an investment organization focused on Technology in Latin America.,[],,region,LATAM,"[""LATAM""]","[""not_disclosed""]","[""technology""]",https://avalancha.ventures/,https://avalancha.ventures/contacto/,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://avalancha.ventures/portafolio/""},{""kind"":""official_application"",""title"":""Contact or application page"",""url"":""https://avalancha.ventures/contacto/""}]",2026-07-26,funds/regional/avalancha-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:avp-ventures,AVP Ventures,fund,AVP Ventures is an investment organization focused on Technology in Peru and Latin America.,[],,region,LATAM,"[""LATAM"",""PE""]","[""seed""]","[""technology""]",https://avpventures.com/,https://avpventures.com/contact/,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://avpventures.com/portfolio/culqi/""},{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://avpventures.com/portfolio/""},{""kind"":""official_application"",""title"":""Contact or application page"",""url"":""https://avpventures.com/contact/""},{""kind"":""official_website"",""title"":""Fund website"",""url"":""https://avpventures.com/stories/2023-letter-to-investors/""}]",2026-07-26,funds/regional/avp-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:axon-partners-ventures-epm,Ventures EPM,fund,Ventures EPM is Grupo EPM's corporate venture program.,[],,region,LATAM,"[""CO"",""LATAM""]","[""not_disclosed""]","[""public_service_technology""]",https://www.epm.com.co/institucional/innovacion/programa-ventures-epm/,https://www.epm.com.co/institucional/innovacion/ventures-epm/,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://www.epm.com.co/content/dam/epm/institucional/sala-de-prensa-epm/noticias-y-novedades/noticias-y-novedades/batx-la-nueva-startup-que-ingresa-a-ventures-epm/VenturesEPM-PortafolioEmpresasInvertidas.pdf""},{""kind"":""official_website"",""title"":""Ventures EPM program"",""url"":""https://www.epm.com.co/institucional/innovacion/programa-ventures-epm/""},{""kind"":""official_website"",""title"":""Fund II investment profile"",""url"":""https://www.epm.com.co/institucional/innovacion/programa-ventures-epm/fondo-de-capital-privado-ii/""},{""kind"":""official_website"",""title"":""Current fund manager and program history"",""url"":""https://www.epm.com.co/institucional/sala-de-prensa/noticias-y-novedades/batx-startup-se-une-a-ventures-epm""},{""kind"":""official_application"",""title"":""Program contacts"",""url"":""https://www.epm.com.co/institucional/innovacion/ventures-epm/""}]",2026-07-26,funds/regional/axon-partners-ventures-epm.md,2026-07-27,2026-07-27,CC0-1.0
fund:b-venture-capital,B Venture Capital,fund,B Venture Capital is an investment organization focused on Technology in Latin America.,[],,region,LATAM,"[""LATAM""]","[""seed"",""series_a""]","[""technology""]",https://www.bventure.capital/,,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://www.bventure.capital/portfolio""},{""kind"":""official_website"",""title"":""Fund website"",""url"":""https://www.bventure.capital/tesis""}]",2026-07-26,funds/regional/b-venture-capital.md,2026-07-27,2026-07-27,CC0-1.0
fund:babasu-ventures,Babasú Ventures,fund,Babasú Ventures invests in early-stage startups across emerging South American ecosystems.,[],,region,LATAM,"[""BO"",""EC"",""PE"",""PY"",""UY""]","[""pre_seed"",""seed""]","[""technology"",""sector_agnostic""]",https://babasuventures.com/,https://babasuventures.com/,"[{""kind"":""official_application"",""title"":""Babasú Ventures"",""url"":""https://babasuventures.com/""}]",2026-07-27,funds/regional/babasu-ventures.md,2026-07-27,2026-07-27,CC0-1.0
